START,Symbol,,Name,,LastSale,END,
{ s: ,DDD,| n: ,3D Systems Corporation,| v: ,8.71,},
{ s: ,ACTG,| n: ,Acacia Research Corporation,| v: ,3.17,},
{ s: ,ACHC,| n: ,Acadia Healthcare Company Inc.,| v: ,32.52,},
{ s: ,ACAD,| n: ,ACADIA Pharmaceuticals Inc.,| v: ,25.84,},
{ s: ,ACAM,| n: ,Acamar Partners Acquisition Corp.,| v: ,9.75,},
{ s: ,ACAMU,| n: ,Acamar Partners Acquisition Corp.,| v: ,10,},
{ s: ,ACAMW,| n: ,Acamar Partners Acquisition Corp.,| v: ,1,},
{ s: ,ACST,| n: ,Acasti Pharma Inc.,| v: ,0.8064,},
{ s: ,AXDX,| n: ,Accelerate Diagnostics Inc.,| v: ,20.63,},
{ s: ,ACCP,| n: ,Accelerated Pharma Inc.,| v: ,n/a,},
{ s: ,XLRN,| n: ,Acceleron Pharma Inc.,| v: ,41.48,},
{ s: ,ARAY,| n: ,Accuray Incorporated,| v: ,4.14,},
{ s: ,ACRX,| n: ,AcelRx Pharmaceuticals Inc.,| v: ,3.31,},
{ s: ,ACER,| n: ,Acer Therapeutics Inc.,| v: ,19.58,},
{ s: ,ACHV,| n: ,Achieve Life Sciences Inc. ,| v: ,4.13,},
{ s: ,ACHN,| n: ,Achillion Pharmaceuticals Inc.,| v: ,2.91,},
{ s: ,ACIW,| n: ,ACI Worldwide Inc.,| v: ,32.71,},
{ s: ,ACRS,| n: ,Aclaris Therapeutics Inc.,| v: ,5.99,},
{ s: ,ACMR,| n: ,ACM Research Inc.,| v: ,19.02,},
{ s: ,ACNB,| n: ,ACNB Corporation,| v: ,38.38,},
{ s: ,ACOR,| n: ,Acorda Therapeutics Inc.,| v: ,11.51,},
{ s: ,ACTTU,| n: ,Act II Global Acquisition Corp.,| v: ,10.07,},
{ s: ,ATVI,| n: ,Activision Blizzard Inc,| v: ,46.02,},
{ s: ,ADMS,| n: ,Adamas Pharmaceuticals Inc.,| v: ,5.6,},
{ s: ,ADMP,| n: ,Adamis Pharmaceuticals Corporation,| v: ,1.96,},
{ s: ,ADAP,| n: ,Adaptimmune Therapeutics plc,| v: ,4.22,},
{ s: ,ADUS,| n: ,Addus HomeCare Corporation,| v: ,68.76,},
{ s: ,AEY,| n: ,ADDvantage Technologies Group Inc.,| v: ,1.27,},
{ s: ,IOTS,| n: ,Adesto Technologies Corporation,| v: ,7.79,},
{ s: ,ADIL,| n: ,Adial Pharmaceuticals Inc,| v: ,2.37,},
{ s: ,ADILW,| n: ,Adial Pharmaceuticals Inc,| v: ,0.3501,},
{ s: ,ADMA,| n: ,ADMA Biologics Inc,| v: ,4.95,},
{ s: ,ADBE,| n: ,Adobe Inc.,| v: ,278.48,},
{ s: ,ADOM,| n: ,ADOMANI Inc.,| v: ,0.365,},
{ s: ,ADTN,| n: ,ADTRAN Inc.,| v: ,16.38,},
{ s: ,ADRO,| n: ,Aduro Biotech Inc.,| v: ,3.2,},
{ s: ,ADES,| n: ,Advanced Emissions Solutions Inc.,| v: ,13.11,},
{ s: ,AEIS,| n: ,Advanced Energy Industries Inc.,| v: ,50.94,},
{ s: ,AMD,| n: ,Advanced Micro Devices Inc.,| v: ,27.96,},
{ s: ,ADXS,| n: ,Advaxis Inc.,| v: ,3.38,},
{ s: ,ADVM,| n: ,Adverum Biotechnologies Inc.,| v: ,6.61,},
{ s: ,DWMC,| n: ,AdvisorShares Dorsey Wright Micro-Cap ETF,| v: ,22.5346,},
{ s: ,DWSH,| n: ,AdvisorShares Dorsey Wright Short ETF,| v: ,24.55,},
{ s: ,BKCH,| n: ,AdvisorShares Sabretooth ETF,| v: ,26.82,},
{ s: ,ACT,| n: ,AdvisorShares Vice ETF,| v: ,25.1505,},
{ s: ,ADYX,| n: ,Adynxx Inc.,| v: ,7.0712,},
{ s: ,AEGN,| n: ,Aegion Corp,| v: ,16.16,},
{ s: ,AGLE,| n: ,Aeglea BioTherapeutics Inc.,| v: ,6.85,},
{ s: ,AEHR,| n: ,Aehr Test Systems,| v: ,1.68,},
{ s: ,AMTX,| n: ,Aemetis Inc,| v: ,1.11,},
{ s: ,AERI,| n: ,Aerie Pharmaceuticals Inc.,| v: ,43.02,},
{ s: ,AVAV,| n: ,AeroVironment Inc.,| v: ,65.84,},
{ s: ,ARPO,| n: ,Aerpio Pharmaceuticals Inc.,| v: ,1.0501,},
{ s: ,AEZS,| n: ,AEterna Zentaris Inc.,| v: ,3.19,},
{ s: ,AEMD,| n: ,Aethlon Medical Inc.,| v: ,0.4779,},
{ s: ,GNMX,| n: ,Aevi Genomic Medicine Inc.,| v: ,0.22,},
{ s: ,AFMD,| n: ,Affimed N.V.,| v: ,3.54,},
{ s: ,AGEN,| n: ,Agenus Inc.,| v: ,2.86,},
{ s: ,AGRX,| n: ,Agile Therapeutics Inc.,| v: ,1.43,},
{ s: ,AGYS,| n: ,Agilysys Inc.,| v: ,19.77,},
{ s: ,AGIO,| n: ,Agios Pharmaceuticals Inc.,| v: ,49.68,},
{ s: ,AGMH,| n: ,AGM Group Holdings Inc.,| v: ,16.3,},
{ s: ,AGNC,| n: ,AGNC Investment Corp.,| v: ,17.54,},
{ s: ,AGNCB,| n: ,AGNC Investment Corp.,| v: ,25.43,},
{ s: ,AGNCM,| n: ,AGNC Investment Corp.,| v: ,25.06,},
{ s: ,AGNCN,| n: ,AGNC Investment Corp.,| v: ,25.76,},
{ s: ,AGFS,| n: ,AgroFresh Solutions Inc.,| v: ,2.76,},
{ s: ,AGFSW,| n: ,AgroFresh Solutions Inc.,| v: ,0.07,},
{ s: ,ALRN,| n: ,Aileron Therapeutics Inc.,| v: ,1.49,},
{ s: ,AIMT,| n: ,Aimmune Therapeutics Inc.,| v: ,20.51,},
{ s: ,AIRT,| n: ,Air T Inc.,| v: ,27.8,},
{ s: ,ATSG,| n: ,Air Transport Services Group Inc,| v: ,22.32,},
{ s: ,AIRG,| n: ,Airgain Inc.,| v: ,15.42,},
{ s: ,AMCN,| n: ,AirMedia Group Inc.,| v: ,1.82,},
{ s: ,AITB,| n: ,AIT Therapeutics Inc.,| v: ,5.6001,},
{ s: ,AKAM,| n: ,Akamai Technologies Inc.,| v: ,76.63,},
{ s: ,AKTX,| n: ,Akari Therapeutics Plc,| v: ,3.18,},
{ s: ,AKCA,| n: ,Akcea Therapeutics Inc.,| v: ,22.63,},
{ s: ,AKBA,| n: ,Akebia Therapeutics Inc.,| v: ,5.98,},
{ s: ,AKER,| n: ,Akers Biosciences Inc.,| v: ,0.7083,},
{ s: ,AKRX,| n: ,Akorn Inc.,| v: ,4.49,},
{ s: ,AKTS,| n: ,Akoustis Technologies Inc.,| v: ,8.21,},
{ s: ,ALRM,| n: ,Alarm.com Holdings Inc.,| v: ,63.945,},
{ s: ,ALSK,| n: ,Alaska Communications Systems Group Inc.,| v: ,1.79,},
{ s: ,ALAC,| n: ,Alberton Acquisition Corporation,| v: ,10.04,},
{ s: ,ALACR,| n: ,Alberton Acquisition Corporation,| v: ,0.22,},
{ s: ,ALACU,| n: ,Alberton Acquisition Corporation,| v: ,10.26,},
{ s: ,ALACW,| n: ,Alberton Acquisition Corporation,| v: ,0.08,},
{ s: ,ALBO,| n: ,Albireo Pharma Inc.,| v: ,34.45,},
{ s: ,ABDC,| n: ,Alcentra Capital Corp.,| v: ,8.44,},
{ s: ,ALDR,| n: ,Alder BioPharmaceuticals Inc.,| v: ,11.35,},
{ s: ,ALDX,| n: ,Aldeyra Therapeutics Inc.,| v: ,7.75,},
{ s: ,ALEC,| n: ,Alector Inc.,| v: ,20.05,},
{ s: ,ALXN,| n: ,Alexion Pharmaceuticals Inc.,| v: ,131.69,},
{ s: ,ALCO,| n: ,Alico Inc.,| v: ,27,},
{ s: ,ALIT,| n: ,Alight Inc.,| v: ,n/a,},
{ s: ,ALGN,| n: ,Align Technology Inc.,| v: ,321.93,},
{ s: ,ALIM,| n: ,Alimera Sciences Inc.,| v: ,0.94,},
{ s: ,ALYA,| n: ,Alithya Group inc.,| v: ,3.13,},
{ s: ,ALJJ,| n: ,ALJ Regional Holdings Inc.,| v: ,1.6701,},
{ s: ,ALKS,| n: ,Alkermes plc,| v: ,26.3,},
{ s: ,ALLK,| n: ,Allakos Inc.,| v: ,42.2,},
{ s: ,ABTX,| n: ,Allegiance Bancshares Inc.,| v: ,35.9,},
{ s: ,ALGT,| n: ,Allegiant Travel Company,| v: ,143.28,},
{ s: ,ALGR,| n: ,Allegro Merger Corp.,| v: ,10,},
{ s: ,ALGRR,| n: ,Allegro Merger Corp.,| v: ,0.26,},
{ s: ,ALGRU,| n: ,Allegro Merger Corp.,| v: ,10.47,},
{ s: ,ALGRW,| n: ,Allegro Merger Corp.,| v: ,0.25,},
{ s: ,ALNA,| n: ,Allena Pharmaceuticals Inc.,| v: ,5.45,},
{ s: ,ARLP,| n: ,Alliance Resource Partners L.P.,| v: ,18.46,},
{ s: ,LNT,| n: ,Alliant Energy Corporation,| v: ,47.18,},
{ s: ,AHPI,| n: ,Allied Healthcare Products Inc.,| v: ,1.72,},
{ s: ,AMOT,| n: ,Allied Motion Technologies Inc.,| v: ,37.12,},
{ s: ,ALLO,| n: ,Allogene Therapeutics Inc.,| v: ,30.31,},
{ s: ,ALLT,| n: ,Allot Ltd.,| v: ,7.31,},
{ s: ,MDRX,| n: ,Allscripts Healthcare Solutions Inc.,| v: ,10.28,},
{ s: ,ALNY,| n: ,Alnylam Pharmaceuticals Inc.,| v: ,71.46,},
{ s: ,AOSL,| n: ,Alpha and Omega Semiconductor Limited,| v: ,10.6,},
{ s: ,GOOG,| n: ,Alphabet Inc.,| v: ,1164.27,},
{ s: ,GOOGL,| n: ,Alphabet Inc.,| v: ,1167.64,},
{ s: ,SMCP,| n: ,AlphaMark Actively Managed Small Cap ETF,| v: ,23.59,},
{ s: ,ATEC,| n: ,Alphatec Holdings Inc.,| v: ,4.08,},
{ s: ,ALPN,| n: ,Alpine Immune Sciences Inc.,| v: ,6.075,},
{ s: ,AMR,| n: ,Alta Mesa Resources Inc.,| v: ,0.2134,},
{ s: ,AMRWW,| n: ,Alta Mesa Resources Inc.,| v: ,0.0036,},
{ s: ,AABA,| n: ,Altaba Inc.,| v: ,71.87,},
{ s: ,ALTR,| n: ,Altair Engineering Inc.,| v: ,35.99,},
{ s: ,ATHE,| n: ,Alterity Therapeutics Limited,| v: ,1.69,},
{ s: ,ALT,| n: ,Altimmune Inc.,| v: ,2.77,},
{ s: ,ASPS,| n: ,Altisource Portfolio Solutions S.A.,| v: ,24.29,},
{ s: ,AIMC,| n: ,Altra Industrial Motion Corp.,| v: ,35.61,},
{ s: ,ALTM,| n: ,Altus Midstream Company,| v: ,5.29,},
{ s: ,AMAG,| n: ,AMAG Pharmaceuticals Inc.,| v: ,11.53,},
{ s: ,AMAL,| n: ,Amalgamated Bank,| v: ,18.14,},
{ s: ,AMRN,| n: ,Amarin Corporation plc,| v: ,17.31,},
{ s: ,AMRK,| n: ,A-Mark Precious Metals Inc.,| v: ,12.2,},
{ s: ,AMZN,| n: ,Amazon.com Inc.,| v: ,1889.98,},
{ s: ,AMBC,| n: ,Ambac Financial Group Inc.,| v: ,17.01,},
{ s: ,AMBCW,| n: ,Ambac Financial Group Inc.,| v: ,8.0179,},
{ s: ,AMBA,| n: ,Ambarella Inc.,| v: ,48.31,},
{ s: ,AMCX,| n: ,AMC Networks Inc.,| v: ,55.82,},
{ s: ,AMCI,| n: ,AMCI Acquisition Corp.,| v: ,9.85,},
{ s: ,AMCIU,| n: ,AMCI Acquisition Corp.,| v: ,10.18,},
{ s: ,AMCIW,| n: ,AMCI Acquisition Corp.,| v: ,0.35,},
{ s: ,DOX,| n: ,Amdocs Limited,| v: ,54.46,},
{ s: ,AMED,| n: ,Amedisys Inc,| v: ,115.8,},
{ s: ,UHAL,| n: ,Amerco,| v: ,392.41,},
{ s: ,AMRH,| n: ,Ameri Holdings Inc.,| v: ,0.3422,},
{ s: ,AMRHW,| n: ,Ameri Holdings Inc.,| v: ,0.0603,},
{ s: ,ATAX,| n: ,America First Multifamily Investors L.P.,| v: ,7.07,},
{ s: ,AMOV,| n: ,America Movil S.A.B. de C.V.,| v: ,14.25,},
{ s: ,AAL,| n: ,American Airlines Group Inc.,| v: ,33.99,},
{ s: ,AETI,| n: ,American Electric Technologies Inc.,| v: ,0.874,},
{ s: ,AFIN,| n: ,American Finance Trust Inc.,| v: ,10.305,},
{ s: ,AFINP,| n: ,American Finance Trust Inc.,| v: ,25.1,},
{ s: ,AMNB,| n: ,American National Bankshares Inc.,| v: ,37.33,},
{ s: ,ANAT,| n: ,American National Insurance Company,| v: ,117.67,},
{ s: ,AOBC,| n: ,American Outdoor Brands Corporation,| v: ,9.35,},
{ s: ,APEI,| n: ,American Public Education Inc.,| v: ,30.38,},
{ s: ,AREC,| n: ,American Resources Corporation,| v: ,3.5,},
{ s: ,AMRB,| n: ,American River Bankshares,| v: ,12.9449,},
{ s: ,AMSWA,| n: ,American Software Inc.,| v: ,13.2,},
{ s: ,AMSC,| n: ,American Superconductor Corporation,| v: ,11.09,},
{ s: ,AMWD,| n: ,American Woodmark Corporation,| v: ,91.15,},
{ s: ,CRMT,| n: ,America&#39;s Car-Mart Inc.,| v: ,95.07,},
{ s: ,ABCB,| n: ,Ameris Bancorp,| v: ,36.66,},
{ s: ,AMSF,| n: ,AMERISAFE Inc.,| v: ,60.34,},
{ s: ,ASRV,| n: ,AmeriServ Financial Inc.,| v: ,4.165,},
{ s: ,ASRVP,| n: ,AmeriServ Financial Inc.,| v: ,29.75,},
{ s: ,ATLO,| n: ,Ames National Corporation,| v: ,28.7,},
{ s: ,AMGN,| n: ,Amgen Inc.,| v: ,171.85,},
{ s: ,FOLD,| n: ,Amicus Therapeutics Inc.,| v: ,12.73,},
{ s: ,AMKR,| n: ,Amkor Technology Inc.,| v: ,7.54,},
{ s: ,AMPH,| n: ,Amphastar Pharmaceuticals Inc.,| v: ,22.41,},
{ s: ,IBUY,| n: ,Amplify Online Retail ETF,| v: ,48.81,},
{ s: ,ASYS,| n: ,Amtech Systems Inc.,| v: ,6.37,},
{ s: ,AMRS,| n: ,Amyris Inc.,| v: ,4.54,},
{ s: ,ADI,| n: ,Analog Devices Inc.,| v: ,110.6,},
{ s: ,ANAB,| n: ,AnaptysBio Inc.,| v: ,74.51,},
{ s: ,AVXL,| n: ,Anavex Life Sciences Corp.,| v: ,3.1,},
{ s: ,ANCN,| n: ,Anchiano Therapeutics Ltd.,| v: ,5.54,},
{ s: ,ANDA,| n: ,Andina Acquisition Corp. III,| v: ,9.83,},
{ s: ,ANDAR,| n: ,Andina Acquisition Corp. III,| v: ,0.28,},
{ s: ,ANDAU,| n: ,Andina Acquisition Corp. III,| v: ,10.24,},
{ s: ,ANDAW,| n: ,Andina Acquisition Corp. III,| v: ,0.25,},
{ s: ,ANGI,| n: ,ANGI Homeservices Inc.,| v: ,16,},
{ s: ,ANGO,| n: ,AngioDynamics Inc.,| v: ,19.99,},
{ s: ,ANIP,| n: ,ANI Pharmaceuticals Inc.,| v: ,73.19,},
{ s: ,ANIK,| n: ,Anika Therapeutics Inc.,| v: ,39.52,},
{ s: ,ANIX,| n: ,Anixa Biosciences Inc.,| v: ,4.58,},
{ s: ,ANSS,| n: ,ANSYS Inc.,| v: ,191.88,},
{ s: ,ATRS,| n: ,Antares Pharma Inc.,| v: ,2.91,},
{ s: ,APLS,| n: ,Apellis Pharmaceuticals Inc.,| v: ,19.08,},
{ s: ,APOG,| n: ,Apogee Enterprises Inc.,| v: ,39.77,},
{ s: ,APEN,| n: ,Apollo Endosurgery Inc.,| v: ,3.62,},
{ s: ,AINV,| n: ,Apollo Investment Corporation,| v: ,15.78,},
{ s: ,AMEH,| n: ,Apollo Medical Holdings Inc.,| v: ,19.98,},
{ s: ,APPF,| n: ,AppFolio Inc.,| v: ,95.58,},
{ s: ,APPN,| n: ,Appian Corporation,| v: ,35.09,},
{ s: ,AAPL,| n: ,Apple Inc.,| v: ,197.18,},
{ s: ,ARCI,| n: ,Appliance Recycling Centers of America Inc.,| v: ,4.53,},
{ s: ,APDN,| n: ,Applied DNA Sciences Inc,| v: ,0.6101,},
{ s: ,APDNW,| n: ,Applied DNA Sciences Inc,| v: ,0.0097,},
{ s: ,AGTC,| n: ,Applied Genetic Technologies Corporation,| v: ,4.08,},
{ s: ,AMAT,| n: ,Applied Materials Inc.,| v: ,40.8,},
{ s: ,AAOI,| n: ,Applied Optoelectronics Inc.,| v: ,10.71,},
{ s: ,APLT,| n: ,Applied Therapeutics Inc.,| v: ,n/a,},
{ s: ,AREX,| n: ,Approach Resources Inc.,| v: ,0.27,},
{ s: ,APVO,| n: ,Aptevo Therapeutics Inc.,| v: ,0.8149,},
{ s: ,APTX,| n: ,Aptinyx Inc.,| v: ,3.8,},
{ s: ,APM,| n: ,Aptorum Group Limited,| v: ,21.51,},
{ s: ,APTO,| n: ,Aptose Biosciences Inc.,| v: ,2.18,},
{ s: ,APYX,| n: ,Apyx Medical Corporation,| v: ,5.745,},
{ s: ,AQMS,| n: ,Aqua Metals Inc.,| v: ,2.07,},
{ s: ,AQB,| n: ,AquaBounty Technologies Inc.,| v: ,2.2,},
{ s: ,AQST,| n: ,Aquestive Therapeutics Inc.,| v: ,5.04,},
{ s: ,AQXP,| n: ,Aquinox Pharmaceuticals Inc.,| v: ,2.77,},
{ s: ,PETX,| n: ,Aratana Therapeutics Inc.,| v: ,4.91,},
{ s: ,ARAV,| n: ,Aravive Inc.,| v: ,6.0901,},
{ s: ,ABUS,| n: ,Arbutus Biopharma Corporation,| v: ,2.35,},
{ s: ,ARCW,| n: ,ARC Group Worldwide Inc.,| v: ,0.6549,},
{ s: ,ABIO,| n: ,ARCA biopharma Inc.,| v: ,13,},
{ s: ,RKDA,| n: ,Arcadia Biosciences Inc.,| v: ,5.1,},
{ s: ,ARCB,| n: ,ArcBest Corporation,| v: ,28.65,},
{ s: ,ACGL,| n: ,Arch Capital Group Ltd.,| v: ,33.96,},
{ s: ,ACGLO,| n: ,Arch Capital Group Ltd.,| v: ,24.47,},
{ s: ,ACGLP,| n: ,Arch Capital Group Ltd.,| v: ,23.42,},
{ s: ,FUV,| n: ,Arcimoto Inc.,| v: ,3.6,},
{ s: ,ARCE,| n: ,Arco Platform Limited,| v: ,38.36,},
{ s: ,ARCT,| n: ,Arcturus Therapeutics Ltd.,| v: ,6.68,},
{ s: ,ARDX,| n: ,Ardelyx Inc.,| v: ,3.27,},
{ s: ,ARNA,| n: ,Arena Pharmaceuticals Inc.,| v: ,51.81,},
{ s: ,ARCC,| n: ,Ares Capital Corporation,| v: ,17.77,},
{ s: ,ARGX,| n: ,argenx SE,| v: ,118.2,},
{ s: ,ARDS,| n: ,Aridis Pharmaceuticals Inc.,| v: ,9.21,},
{ s: ,ARKR,| n: ,Ark Restaurants Corp.,| v: ,19.64,},
{ s: ,ARTX,| n: ,Arotech Corporation,| v: ,2.36,},
{ s: ,ARQL,| n: ,ArQule Inc.,| v: ,6.42,},
{ s: ,ARRY,| n: ,Array BioPharma Inc.,| v: ,21.8,},
{ s: ,DWCR,| n: ,Arrow DWA Country Rotation ETF,| v: ,26.36,},
{ s: ,DWAT,| n: ,Arrow DWA Tactical ETF,| v: ,11.045,},
{ s: ,AROW,| n: ,Arrow Financial Corporation,| v: ,33.81,},
{ s: ,ARWR,| n: ,Arrowhead Pharmaceuticals Inc.,| v: ,19.51,},
{ s: ,ARTNA,| n: ,Artesian Resources Corporation,| v: ,36.06,},
{ s: ,ARTW,| n: ,Art&#39;s-Way Manufacturing Co. Inc.,| v: ,2.15,},
{ s: ,ARVN,| n: ,Arvinas Inc.,| v: ,22.17,},
{ s: ,ARYA,| n: ,ARYA Sciences Acquisition Corp.,| v: ,9.92,},
{ s: ,ARYAU,| n: ,ARYA Sciences Acquisition Corp.,| v: ,10.63,},
{ s: ,ARYAW,| n: ,ARYA Sciences Acquisition Corp.,| v: ,1.6,},
{ s: ,ASNA,| n: ,Ascena Retail Group Inc.,| v: ,1.46,},
{ s: ,ASND,| n: ,Ascendis Pharma A/S,| v: ,121.36,},
{ s: ,ASCMA,| n: ,Ascent Capital Group Inc.,| v: ,0.6197,},
{ s: ,APWC,| n: ,Asia Pacific Wire & Cable Corporation Limited,| v: ,2.25,},
{ s: ,ASLN,| n: ,ASLAN Pharmaceuticals Limited,| v: ,3.7,},
{ s: ,ASML,| n: ,ASML Holding N.V.,| v: ,198.74,},
{ s: ,ASPU,| n: ,Aspen Group Inc.,| v: ,4.1025,},
{ s: ,AZPN,| n: ,Aspen Technology Inc.,| v: ,116.9,},
{ s: ,ASMB,| n: ,Assembly Biosciences Inc.,| v: ,16.82,},
{ s: ,ASRT,| n: ,Assertio Therapeutics Inc.,| v: ,4.41,},
{ s: ,ASFI,| n: ,Asta Funding Inc.,| v: ,4.7,},
{ s: ,ASTE,| n: ,Astec Industries Inc.,| v: ,32.81,},
{ s: ,ATRO,| n: ,Astronics Corporation,| v: ,39.47,},
{ s: ,ALOT,| n: ,AstroNova Inc.,| v: ,25.39,},
{ s: ,ASTC,| n: ,Astrotech Corporation,| v: ,3.84,},
{ s: ,ASUR,| n: ,Asure Software Inc,| v: ,7.47,},
{ s: ,ASV,| n: ,ASV Holdings Inc.,| v: ,2.3,},
{ s: ,ATAI,| n: ,ATA Inc.,| v: ,2.35,},
{ s: ,ATRA,| n: ,Atara Biotherapeutics Inc.,| v: ,26,},
{ s: ,ATNX,| n: ,Athenex Inc.,| v: ,14.26,},
{ s: ,ATHX,| n: ,Athersys Inc.,| v: ,1.65,},
{ s: ,ATIF,| n: ,ATIF Holdings Limited,| v: ,4.46,},
{ s: ,AAME,| n: ,Atlantic American Corporation,| v: ,2.4899,},
{ s: ,ACBI,| n: ,Atlantic Capital Bancshares Inc.,| v: ,17.61,},
{ s: ,AY,| n: ,Atlantica Yield plc,| v: ,20.7,},
{ s: ,ATLC,| n: ,Atlanticus Holdings Corporation,| v: ,3.228,},
{ s: ,AAWW,| n: ,Atlas Air Worldwide Holdings,| v: ,41.75,},
{ s: ,AFH,| n: ,Atlas Financial Holdings Inc.,| v: ,0.89,},
{ s: ,AFHBL,| n: ,Atlas Financial Holdings Inc.,| v: ,11.6899,},
{ s: ,TEAM,| n: ,Atlassian Corporation Plc,| v: ,128.87,},
{ s: ,ATNI,| n: ,ATN International Inc.,| v: ,62.38,},
{ s: ,ATOM,| n: ,Atomera Incorporated,| v: ,3.75,},
{ s: ,ATOS,| n: ,Atossa Genetics Inc.,| v: ,2.59,},
{ s: ,ATRC,| n: ,AtriCure Inc.,| v: ,29.61,},
{ s: ,ATRI,| n: ,Atrion Corporation,| v: ,882.95,},
{ s: ,ATIS,| n: ,Attis Industries Inc.,| v: ,2.14,},
{ s: ,ATISW,| n: ,Attis Industries Inc.,| v: ,0.2399,},
{ s: ,LIFE,| n: ,aTyr Pharma Inc.,| v: ,0.5357,},
{ s: ,AUBN,| n: ,Auburn National Bancorporation Inc.,| v: ,37.75,},
{ s: ,BOLD,| n: ,Audentes Therapeutics Inc.,| v: ,38.58,},
{ s: ,AUDC,| n: ,AudioCodes Ltd.,| v: ,14.35,},
{ s: ,AEYE,| n: ,AudioEye Inc.,| v: ,10.03,},
{ s: ,AUPH,| n: ,Aurinia Pharmaceuticals Inc,| v: ,6.23,},
{ s: ,EARS,| n: ,Auris Medical Holding Ltd.,| v: ,4.89,},
{ s: ,JG,| n: ,Aurora Mobile Limited,| v: ,8.11,},
{ s: ,ADSK,| n: ,Autodesk Inc.,| v: ,173.77,},
{ s: ,AUTL,| n: ,Autolus Therapeutics plc,| v: ,23.19,},
{ s: ,ADP,| n: ,Automatic Data Processing Inc.,| v: ,161.03,},
{ s: ,AUTO,| n: ,AutoWeb Inc.,| v: ,3.195,},
{ s: ,AVDL,| n: ,Avadel Pharmaceuticals plc,| v: ,1.21,},
{ s: ,AVCO,| n: ,Avalon GloboCare Corp.,| v: ,2.5,},
{ s: ,AVDR,| n: ,Avedro Inc,| v: ,15.69,},
{ s: ,ATXI,| n: ,Avenue Therapeutics Inc.,| v: ,4.64,},
{ s: ,AVEO,| n: ,AVEO Pharmaceuticals Inc.,| v: ,0.8923,},
{ s: ,AVNW,| n: ,Aviat Networks Inc.,| v: ,13.4091,},
{ s: ,CDMO,| n: ,Avid Bioservices Inc.,| v: ,3.7,},
{ s: ,CDMOP,| n: ,Avid Bioservices Inc.,| v: ,25.93,},
{ s: ,AVID,| n: ,Avid Technology Inc.,| v: ,8.15,},
{ s: ,AVGR,| n: ,Avinger Inc.,| v: ,0.5812,},
{ s: ,CAR,| n: ,Avis Budget Group Inc.,| v: ,33.98,},
{ s: ,AVT,| n: ,Avnet Inc.,| v: ,45.37,},
{ s: ,AVRO,| n: ,AVROBIO Inc.,| v: ,19.54,},
{ s: ,AWRE,| n: ,Aware Inc.,| v: ,3.25,},
{ s: ,ACLS,| n: ,Axcelis Technologies Inc.,| v: ,17.48,},
{ s: ,AXLA,| n: ,Axcella Health Inc.,| v: ,13.92,},
{ s: ,AXGN,| n: ,AxoGen Inc.,| v: ,23.48,},
{ s: ,AAXN,| n: ,Axon Enterprise Inc.,| v: ,63.73,},
{ s: ,AXNX,| n: ,Axonics Modulation Technologies Inc.,| v: ,29.95,},
{ s: ,AXGT,| n: ,Axovant Gene Therapies Ltd.,| v: ,8.41,},
{ s: ,AXSM,| n: ,Axsome Therapeutics Inc.,| v: ,21.05,},
{ s: ,AXTI,| n: ,AXT Inc,| v: ,5.43,},
{ s: ,AYTU,| n: ,Aytu BioScience Inc.,| v: ,2.21,},
{ s: ,AZRX,| n: ,AzurRx BioPharma Inc.,| v: ,2.58,},
{ s: ,BCOM,| n: ,B Communications Ltd.,| v: ,1.88,},
{ s: ,RILY,| n: ,B. Riley Financial Inc.,| v: ,19.5,},
{ s: ,RILYG,| n: ,B. Riley Financial Inc.,| v: ,24.9295,},
{ s: ,RILYH,| n: ,B. Riley Financial Inc.,| v: ,25.866,},
{ s: ,RILYI,| n: ,B. Riley Financial Inc.,| v: ,25.39,},
{ s: ,RILYL,| n: ,B. Riley Financial Inc.,| v: ,25.28,},
{ s: ,RILYO,| n: ,B. Riley Financial Inc.,| v: ,24.8,},
{ s: ,RILYZ,| n: ,B. Riley Financial Inc.,| v: ,25.0644,},
{ s: ,BOSC,| n: ,B.O.S. Better Online Solutions,| v: ,2.59,},
{ s: ,BIDU,| n: ,Baidu Inc.,| v: ,156.75,},
{ s: ,BCPC,| n: ,Balchem Corporation,| v: ,100.32,},
{ s: ,BLDP,| n: ,Ballard Power Systems Inc.,| v: ,3.43,},
{ s: ,BANF,| n: ,BancFirst Corporation,| v: ,56.45,},
{ s: ,BANFP,| n: ,BancFirst Corporation,| v: ,26.67,},
{ s: ,BCTF,| n: ,Bancorp 34 Inc.,| v: ,15.32,},
{ s: ,BAND,| n: ,Bandwidth Inc.,| v: ,74.43,},
{ s: ,BFC,| n: ,Bank First National Corporation,| v: ,65.9,},
{ s: ,BOCH,| n: ,Bank of Commerce Holdings (CA),| v: ,10.58,},
{ s: ,BMRC,| n: ,Bank of Marin Bancorp,| v: ,42.11,},
{ s: ,BMLP,| n: ,Bank Of Montreal,| v: ,47.39,},
{ s: ,BKSC,| n: ,Bank of South Carolina Corp.,| v: ,19,},
{ s: ,BOTJ,| n: ,Bank of the James Financial Group Inc.,| v: ,14.8,},
{ s: ,OZK,| n: ,Bank OZK,| v: ,32.9,},
{ s: ,BSVN,| n: ,Bank7 Corp.,| v: ,17.68,},
{ s: ,BFIN,| n: ,BankFinancial Corporation,| v: ,15.15,},
{ s: ,BFL,| n: ,BankFlorida,| v: ,n/a,},
